title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,synopsis
6653,The Bad Son,ACTION,Jeong Chan,WEDNESDAY,63,84520,9.55,1893638,128973,ONGOING,"Blood ties bind, but vengeance severs, and in the heart of a heartless man, a fire ignites.
Pildu Kang, a prosecutor born into a legacy of corruption, uncovers his family's harrowing involvement in his mother’s murder. Now, a chilling vendetta awakens the monster within, drawing out the primordial urge he has long sought to contain.
Will he rely on the law to be his ally on this treacherous path, or will he become the judge, jury, and executioner?"
6652,Paw-ther Knows Best,DRAMA,"MiTi,Gaecho",FRIDAY,63,66354,9.37,2194605,260775,ONGOING,"On his daughter’s wedding day, a father dies and mysteriously reincarnates as the family dog in her new home. As he adjusts to his canine form, he uncovers a shocking secret: his seemingly perfect son-in-law might be unfaithful. With keen senses and newfound determination, this papa dog must protect his daughter from betrayal. Can he save her from heartache without revealing his true identity?
"
6651,Childhood Friend Complex,ROMANCE,EUNHI,SUNDAY,41,1596515,9.06,73929958,2168368,HIATUS,"Ha-neul and Mincheol have been childhood friends for all of their lives, but their relationship takes on a whole new dynamic when they undergo a series of unexpected events. Although they vowed that they'd never be romantically attracted to each other, they just might be proven wrong... especially when things start to escalate and neither can predict where they'll end up."
6650,Zombie Funeral Services,THRILLER,"Zephygaru,Mo.I",TUESDAY,56,42643,9.7,713368,105682,ONGOING,"Amidst a zombie apocalypse, Vin Yeom, an exterminator, finds a new purpose as an undertaker, specializing in funerals for the infected. 

Within the walls of the quarantine zone, he and his team navigate a treacherous world, providing solace to grieving families. Their company offers a unique but costly service that bridges the gap between life and death, allowing for one last goodbye. 

But in this world of death and despair, secrets linger, and the very loss that led Vin down this path may unearth a conspiracy that will shock the world and perhaps... help him find his way back."
6649,A Child Who Looks Like Me,ROMANCE,"FLADA,PATNOC",FRIDAY,45,524468,9.6,13892045,1030276,HIATUS,"A surprise pregnancy sends Jeong-o, a college junior, into a panic. Her supportive boyfriend Jiheon plans a loving proposal, but a car accident erases his recent memories, including their romance. Seven years later, they reunite unexpectedly—but Jiheon has no recollection of Jeong-o or the fact that they share a precious daughter between them."
6597,Just Roommates,COMEDY,Scragony,"WEDNESDAY,SATURDAY",126,169584,9.67,16189691,2092738,ONGOING,They're roommates. 
6596,The Mushroom Girl,ROMANCE,fiosketches,THURSDAY,7,35810,8.6,418117,65356,COMPLETED,"As the heir to the biggest tech company in the world, Darian has it all: fame, fortune and a gorgeous girlfriend. Still, the thing he yearns the most is the one he doesn’t have: happiness. Will that change when he gets the chance to help Amy, the mysterious girl that lives in the forest? A magic story about love, loss and finding a place to belong."
6595,Do You Like Tomboys?,COMEDY,LummyPix,SUNDAY,48,399886,9.01,17366302,2060780,COMPLETED,"Shaye has always had a very noble dream: to date an extremely hot girl. However, after she meets her dream girl, the cute tomboy Charlie, it proves to be more difficult than expected... Join Shaye and Charlie on their cute, goofy, awkward, and (hopefully?) sexy attempt at dating. "
6594,Miracle Simulator,SF,misersdream,WEDNESDAY,9,30826,9.23,876982,143547,COMPLETED,"Felix meant to buy a video game but ended up simulating a universe. A story about learning to love, the meaning of life, and the value of existence. Content Warning: This series may trigger derealization/unreality. "
6593,The Try Guys: Souper Sick,COMEDY,"The Try Guys,Shen,Valery",SATURDAY,3,22064,8.08,237346,20803,COMPLETED,"The Try Guys are visiting WEBTOON HQ to create their own webcomic. Except there's one problem: Zach, the ultimate comic fan, is sick! Will Keith, Kwesi, and Jonny be able to make the comic without their fearless leader? Follow them as they embrace the creative process and embark on other adventures along the way."
6592,Spectral Bonds,SUPERNATURAL,JhogerSketch,TUESDAY,48,61281,9.64,1270221,180835,ONGOING,"On a continent where specters and magic are but legends, Miranda, a medium with the ability to communicate with spirits, and Victor, a foreign exorcist with a mysterious past, embark on an odyssey through South America to La Gran Argentina. Bound together by their talents, they seek personal goals that only together they can accomplish. However, unaware that they are being haunted by Victor's past, their journey becomes a race against time. And what began as a simple alliance turns into something much deeper."
6591,Icy Copper,FANTASY,Toivoshi,MONDAY,13,47304,9.66,1145301,176691,COMPLETED,"All inhabitants of the Land of the Sun develop the power to shapeshift by the age of five—all except one. Still waiting for his powers even as a teenager, Copper spends every day searching for ways to awaken his abilities. But when his search leaves him stuck in a foreign, snow-covered land, he'll come to find that the world, and his destiny, are much bigger than he could have ever imagined."
6555,Selfish Romance,ROMANCE,Gyogyo Park,FRIDAY,51,1439911,9.81,42103016,2788142,HIATUS,"Hyeondo and Yumin, an ordinary man and woman in their 30s, break up with their respective partners for different reasons despite still being in love with them. Selfishly hoping to get their old flames back, the two form a plan. They pretend to date each other in hopes of provoking their former lovers. Will their selfish and foolish plan really work?"
6547,Escaping the Illusion,DRAMA,"Poppy,Soohee",THURSDAY,12,76426,9.44,595107,50645,HIATUS,"Beloved idol Yoonjae Ahn, renowned for his impeccable charm and striking appearance, secures a coveted spot on a popular variety show, boosting his solo career. Just as he’s savoring success, his forgotten past resurfaces, threatening his celebrity status. Can Yoonjae shield his career from the looming secrets? With stakes at their highest, will his charm and unwavering determination prove sufficient to conquer the ghosts of his past?"
6546,Hell’s Paradise: Jigokuraku,FANTASY,Yuji Kaku,TUESDAY,3,84334,9.63,985728,155296,COMPLETED,"Gabimaru, once renowned as the most powerful ninja, finds himself captured after attempting to flee his village. Yamada Asaemon Sagiri, his executioner, offers him a deal: to be exonerated of all crimes by the Shogunate, he must locate the Elixir of Life in Shinsenkyo, a realm rumored to be paradise. The man who claims to be devoid of all human emotions and attachments must now embark on a journey to explore the meaning of life, death, and humanity!!"
6545,Stealing Her Place,THRILLER,"SERAVIEE,2L",WEDNESDAY,41,155882,7.66,4387804,321872,HIATUS,"Yeseul’s arrival at her new school is anything but perfect. Not only does she make a terrible first impression, but she immediately becomes a target for bullying when the most popular girl in school, Sohui, notices their strikingly similar appearance. Despite being bullied and harassed every single day, Yeseul is determined not to back down. She knows that she’s just as attractive as Sohui… and that it’ll be a breeze to steal everything from her.

This series contains themes regarding bullying and abuse that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
6544,Triple Ace,ROMANCE,Pía Prado,SATURDAY,68,74014,9.27,2951852,356412,ONGOING,"The top student is a fake!?
Alejandro Mamani has the best grades in school but it’s all thanks to his perfect cheating skills. His whole charade falls apart on the day of the university selection exams, where he answers blank. Unexpectedly, on the day of the results, he wakes up with the surprise of a perfect score that hasn’t been seen for more than 10 years, awarding him the title of the “Triple Ace.” However, there is a professor’s assistant who knows his secret and won’t let him get away with his lie.
"
6543,Return of the Hound,FANTASY,"Studio W,Acro",SUNDAY,65,111339,9.42,4132834,316042,ONGOING,"After being brainwashed by the emperor, Yahn has served him as his loyal puppet. Upon finding out that he has been played by the emperor, Yahn vows vengeance, but he falls to the mighty emperor’s powers. However, instead of dying, Yahn opens his eyes to find that he has gone back in time, to when he used to be a soldier in training. Will he now seek vengeance on the emperor, or will he go look for his family? The choice is now in his hands.
"
6538,I'll Give You the Most Rotten One,ROMANCE,Yoonda,SUNDAY,53,175568,9.25,5259526,286629,ONGOING,"Ten years of relationship go down the drain when Haeru discovers that her loving boyfriend, Se-o, spent the night with another woman. What begins as a series of small misunderstandings snowballs into something much bigger as the college sweethearts wade through love, temptation, and workplace drama. Well, what better way to get back at her cheating boyfriend than to take the most rotten revenge ever?
"
6537,The Cup of Vengeance Is in Your Hands,FANTASY,"JIBSA,tado,SCAMPER",TUESDAY,66,343126,9.2,13046405,1190776,ONGOING,"Princess Eudith’s story begins when her cruel brother, the king, sells her off to the neighboring kingdom to marry the queen’s powerless stepson, Prince Franz. Eudith becomes a pawn in the queen’s plot to discredit Franz and place her biological son, Krald, on the throne.

Desperate, Eudith attempts to end her misery but wakes up on the day of her fateful journey. Armed with knowledge and experience from her past life, Eudith seizes the chance for revenge by helping Prince Franz take his rightful place on the throne. Will Eudith succeed in her revenge and find happiness?"
